"","obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_hum","AccCO2_soda","AccH2O_des","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","site"
"11",11,1657479303,50,2022-07-10 13:55:03,13:55:03,5,"potfru_r1","ozzie",1657479300.2,0.00164118252411903,1.64118252411903,2.97875723598195,297.967597907254,200.12669389522,14.6782892817938,21.8544288798065,0.0558619676329678,3.15615917291269,0.0553184474068157,0.03462242191773,321.5114718,28.3643144005293,28.3643144005293,3.87618613480435,49.866561473884,1.78415929048607,3.5778670871872,2.09202684431828,-72.3761493136494,-233.191169066137,-16.0537432588601,-0.109589838646457,-32.6108853522363,1.67379611263037,2.97875723598195,286.750777089928,297.725539393939,-3.33078318356217,64.5051833422349,1.64118252411903,23.4450680833345,24.3160890909091,-0.00139406945583964,77.4787496490575,0,0,1,0,38385,1999.968,1681.17342,0.840600159602554,0.160758308032929,2.7,0.5,"0: Broadleaf",2,TRUE,1657479300.2,297.9676,280.6273,24.32558,23.44373,291.5018,23.97742,500.0075,73.29918,0.0458046,26.99385,27.77967,999.9,0,0,10012,0,520.7484,17.34029,305.3967,287.3642,0.8818424,280.6273,23.44373,1.783044,1.718406,15.63894,15.06369,1999.968,0.9799962,0.02000386,0,2.33653,0,2592.73,17299.85,40.6435,40.812,39.9685,39.4184,39.7437,1959.958,40.01,0,1657479277.3,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,16.8126048780488,4.18444808362372,0.444472414547042,0,0.894010658536585,-0.124863219512194,0.014083857652334,0,0,2,"0/2",2.97069,2.69892,0.0539468,0.0523916,0.0849392,0.0833384,36676.2,40119.4,35149.9,38416.4,45648.8,50863.4,54983.4,61624.2,1.9448,2.1216,0.130475,0,25.6504,999.9,42.821,34.976,32.957,53.4801,36.3982,2,0.172317,-0.896688,20.1483,5.19932,12.0099,4.9752,3.294,9999,9999,9999,582.8,1.86322,1.86798,1.86768,1.8689,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.397,0.348,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2762.2,2762.2,0.917969,2.65991,2.24854,2.73438,1.99585,2.38403,39.8428,13.9219,18,500.021,623.233,25.6635,29.6015,29.9981,29.6166,29.5335,18.3227,27.1984,0.920404,25.7374,251.774,23.5244,101.968,102.571,"road"
"12",12,1657479308,55,2022-07-10 13:55:08,13:55:08,5,"potfru_r1","ozzie",1657479305.5,0.00164740901862632,1.64740901862632,3.39340388432069,280.805775406682,172.052071571377,12.6192481881159,20.5958448517905,0.0558806002978191,3.14244271098236,0.0553343703825832,0.0346326129789401,321.521543046366,28.3917803023131,28.3917803023131,3.88238009259942,49.7681237786912,1.78308086688487,3.58277694938606,2.09929922571455,-72.6507377214208,-232.8750324829,-16.1060400739893,-0.110267231944732,-31.5486367394503,1.66876187394366,3.39340388432069,271.267501200937,281.457666666667,-3.18455857640372,64.5051833422349,1.64740901862632,23.435368834176,24.3060575757576,-0.00060566645586729,77.4787496490575,0,0,1,0,38831,2000.03111111111,1681.22643266651,0.840600140331072,0.16075827083897,2.7,0.5,"0: Broadleaf",2,TRUE,1657479305.5,280.805777777778,264.023444444444,24.3107,23.4315222222222,274.468888888889,23.9631777777778,500.026444444445,73.2997777777778,0.0457395,27.0172,27.7978222222222,999.9,0,0,9951.11111111111,0,629.213111111111,16.7822,287.802333333333,270.358444444444,0.879159777777778,264.023444444444,23.4315222222222,1.78196888888889,1.71752666666667,15.6295,15.0557333333333,2000.03111111111,0.979997333333333,0.0200026888888889,0,2.42228888888889,0,2664.70555555556,17300.4222222222,40.722,40.854,40.0551111111111,39.618,39.812,1960.02222222222,40.01,0,1657479282.1,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,16.9955829268293,0.402740069686395,0.469492767238213,0,0.884315170731707,-0.0472769686411174,0.00634611680729455,1,1,2,"1/2",2.97005,2.7,0.0514515,0.0497081,0.0849005,0.0833307,36774.7,40234.8,35151.5,38418,45651.6,50866.5,54984.6,61627.5,1.945,2.1218,0.131667,0,25.6404,999.9,42.797,34.986,32.9533,52.9801,36.4423,2,0.170386,-0.898954,20.148,5.20052,12.0099,4.976,3.294,9999,9999,9999,582.8,1.86316,1.86795,1.86768,1.8689,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.279,0.3471,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2762.3,2762.3,0.877686,2.65747,2.24854,2.73438,1.99585,2.40723,39.8428,13.9219,18,500.015,623.184,25.8103,29.5791,29.9981,29.5998,29.5153,17.3777,26.8302,0.920404,25.8803,231.444,23.6056,101.971,102.576,"road"
"13",13,1657479313,60,2022-07-10 13:55:13,13:55:13,5,"potfru_r1","ozzie",1657479310.2,0.00161341785594735,1.61341785594735,2.8441727268949,265.850198005305,171.304999902328,12.5643169132524,19.4987078082602,0.0545457367413516,3.14962979012305,0.0540263361188773,0.0338127138352937,321.5221806,28.4198100068927,28.4198100068927,3.88871009533076,49.7013730282388,1.78306657049908,3.5875599844817,2.10564352483168,-71.1517274472783,-234.309243776115,-16.1723482457569,-0.11113886915021,-33.6637855322748,1.54936481151967,2.8441727268949,253.138173269422,264.588951515151,-3.43738788556662,64.5051833422349,1.61341785594735,23.4794640208105,24.3300090909091,-0.00011769423893491,77.4787496490575,0,0,1,0,38564,2000.038,1681.23198,0.840600018599647,0.160758035897318,2.7,0.5,"0: Broadleaf",2,TRUE,1657479310.2,265.8502,247.895,24.31077,23.49449,259.6264,23.96326,500.0228,73.29948,0.04523802,27.03992,27.83166,999.9,0,0,9983,0,932.6897,17.95506,272.4742,253.8591,0.8162731,247.895,23.49449,1.781966,1.722134,15.62948,15.09738,2000.038,0.9799977,0.02000231,0,2.30513,0,2842.18,17300.47,40.7997,40.8936,40.1061,39.6873,39.8873,1960.036,40.002,0,1657479287.5,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,17.2345585365854,1.9795672473868,0.593834584825138,0,0.869803487804878,-0.201607212543554,0.0296400169193872,0,0,2,"0/2",2.97075,2.70017,0.0487466,0.0469524,0.0849699,0.083575,36881.4,40353.5,35153.2,38419.8,45649.6,50854.7,54986.5,61629.8,1.9458,2.1224,0.135362,0,25.6296,999.9,42.748,34.986,32.9195,53.4401,36.4103,2,0.168841,-0.865686,20.1481,5.19932,12.0099,4.9756,3.294,9999,9999,9999,582.8,1.86319,1.86792,1.86768,1.8689,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.153,0.3484,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2762.4,2762.4,0.825195,2.66357,2.24854,2.73438,1.99585,2.39136,39.8177,13.9219,18,500.377,623.496,25.9444,29.5562,29.9984,29.5801,29.5002,16.4653,26.8302,0.539519,26.0016,217.909,23.6168,101.975,102.58,"road"
"14",14,1657479318,65,2022-07-10 13:55:18,13:55:18,5,"potfru_r1","ozzie",1657479315.5,0.00165718878382281,1.65718878382282,2.78477163352537,248.233331400378,158.273149171682,11.6083978218151,18.2064442301855,0.0559889196239102,3.14916439894558,0.05544173928661,0.0346998032492566,321.51068,28.441437979184,28.441437979184,3.89360053354582,49.6943777010884,1.78618576059996,3.5943417409186,2.10741477294586,-73.0820253665863,-232.485008988216,-16.0531139027546,-0.109468257556813,-33.0389366947028,1.57465602745026,2.78477163352537,236.770287403441,247.807024242424,-3.31986914810142,64.5051833422349,1.65718878382282,23.5253173527889,24.3654472727273,0.00723180236257679,77.4787496490575,0,0,1,0,38972,1999.96666666667,1681.172,0.840600010000167,0.160758019300322,2.7,0.5,"0: Broadleaf",2,TRUE,1657479315.5,248.233333333333,230.604222222222,24.3535111111111,23.5239444444444,242.143777777778,24.0041777777778,500.023777777778,73.2982,0.0458756222222222,27.0720888888889,27.8605111111111,999.9,0,0,9981.11111111111,0,1421.43111111111,17.6287333333333,254.429444444444,236.159777777778,0.829583888888889,230.604222222222,23.5239444444444,1.78506888888889,1.72426333333333,15.6566555555556,15.1166,1999.96666666667,0.979997666666667,0.0200023444444444,0,2.16918888888889,0,3109.78111111111,17299.8333333333,40.8956666666667,40.958,40.208,39.75,39.972,1959.96666666667,40,0,1657479292.3,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,17.4275658536585,2.39955679442509,0.651134862809338,0,0.853622536585366,-0.272900195121949,0.0349444329507385,0,0,2,"0/2",2.97004,2.69971,0.0460422,0.0441084,0.0850547,0.0835946,36987.7,40475.6,35154.5,38421.3,45646.8,50855.6,54988.3,61632.3,1.9456,2.123,0.137568,0,25.6253,999.9,42.724,34.986,32.8965,53.4201,36.4423,2,0.166504,-0.804009,20.1485,5.20172,12.0099,4.9756,3.294,9999,9999,9999,582.8,1.86322,1.86795,1.86768,1.8689,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.029,0.3497,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2762.5,2762.4,0.784912,2.6709,2.24854,2.73438,1.99585,2.35718,39.7925,13.9131,18,500.09,623.782,26.0597,29.5307,29.9981,29.5622,29.4826,15.5064,26.5572,0.539519,26.1023,197.718,23.6114,101.979,102.584,"road"
"15",15,1657479323,70,2022-07-10 13:55:23,13:55:23,5,"potfru_r1","ozzie",1657479320.2,0.00163445044582381,1.63445044582382,2.2704313163469,232.966598420159,157.122525423977,11.5239177424864,17.0865883786965,0.0550756252349269,3.15263617081864,0.054546636622523,0.0341387518529798,321.5067432,28.4729635112092,28.4729635112092,3.90073858024863,49.6727136212972,1.78828716640291,3.60013986760767,2.11245141384573,-72.0792646608303,-233.43211926423,-16.1054994503853,-0.110140175445252,-34.1627233065,1.58457079342583,2.2704313163469,219.259914634525,230.953206060606,-3.4183289344288,64.5051833422349,1.63445044582382,23.5495221678026,24.3990054545454,0.00254284814133592,77.4787496490575,0,0,1,0,38816,1999.942,1681.15128,0.840600017400505,0.160758033582974,2.7,0.5,"0: Broadleaf",2,TRUE,1657479320.2,232.9666,214.7184,24.38235,23.54756,226.9945,24.03176,500.009,73.29824,0.04527145,27.09955,27.88458,999.9,0,0,9996.5,0,1508.132,18.24822,238.789,219.8965,0.8347909,214.7184,23.54756,1.787183,1.725993,15.67514,15.13222,1999.942,0.979998,0.020002,0,2.28021,0,3132.392,17299.64,40.9811,41.0124,40.2562,39.7873,40.031,1959.942,40,0,1657479297.1,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,17.6306585365854,3.58978536585366,0.720184523433391,0,0.841546073170732,-0.19100481533101,0.0314640187030498,0,0,2,"0/2",2.97152,2.69871,0.0431893,0.041212,0.0851465,0.0836368,37099.6,40599.9,35155.6,38422.8,45644.6,50855.8,54991.3,61635.5,1.9464,2.1224,0.1387,0,25.6296,999.9,42.724,34.986,32.8972,53.2801,36.3742,2,0.16439,-0.733203,20.1487,5.19932,12.0099,4.9756,3.294,9999,9999,9999,582.8,1.86313,1.86798,1.86768,1.8689,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.899,0.3514,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2762.6,2762.5,0.731201,2.6709,2.24854,2.73438,1.99585,2.39136,39.7925,13.9131,18,500.473,623.113,26.1532,29.5079,29.9981,29.544,29.465,14.5761,26.5572,0.158307,26.1843,184.278,23.5903,101.984,102.589,"road"
"16",16,1657479328,75,2022-07-10 13:55:28,13:55:28,5,"potfru_r1","ozzie",1657479325.5,0.00165636579385499,1.65636579385499,2.28856000388888,215.342109519062,140.479738263516,10.3030922043049,15.7936627535748,0.0556732846454535,3.15775390472916,0.0551336805312977,0.0345065956267604,321.514936,28.5050493592016,28.5050493592016,3.9080152117244,49.611113694616,1.79021124100284,3.60848831578865,2.11780397072155,-73.0457315090052,-232.553591568915,-16.0245984246423,-0.108985502562973,-33.5011030571007,1.63314313010055,2.28856000388888,202.728575155314,214.078509090909,-3.33050315710566,64.5051833422349,1.65636579385499,23.5504994678744,24.4173503030303,0.00128195986577236,77.4787496490575,0,0,1,0,38737,1999.99333333333,1681.1944,0.840600002000007,0.160758003860013,2.7,0.5,"0: Broadleaf",2,TRUE,1657479325.5,215.342111111111,197.439666666667,24.4090222222222,23.5485666666667,209.505444444444,24.0572888888889,499.950888888889,73.2964888888889,0.0457050222222222,27.1390222222222,27.9211888888889,999.9,0,0,10019.4444444444,0,1372.71666666667,17.9024222222222,220.729777777778,202.201222222222,0.860451,197.439666666667,23.5485666666667,1.78909444444444,1.72602777777778,15.6918333333333,15.1325111111111,1999.99333333333,0.979999,0.0200009333333333,0,2.46677777777778,0,3058.54222222222,17300.1,41.062,41.069,40.333,39.868,40.118,1959.99333333333,40,0,1657479302.5,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,17.9461682926829,0.449799303135907,0.459248219423251,0,0.835094536585366,0.126035226480839,0.0248419592410017,0,0,2,"0/2",2.97037,2.69942,0.0403498,0.0383033,0.0851884,0.0836321,37210.5,40726,35156.3,38425.5,45642.6,50858.7,54991.5,61638.7,1.9462,2.1234,0.139982,0,25.6426,999.9,42.699,34.986,32.875,53.1101,36.4223,2,0.16252,-0.639499,20.1487,5.19812,12.0099,4.9756,3.294,9999,9999,9999,582.8,1.86313,1.86798,1.86768,1.8689,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.774,0.3521,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2762.6,2762.6,0.687256,2.6709,2.24854,2.73438,1.99585,2.39746,39.7925,13.9131,18,500.187,623.717,26.2273,29.4825,29.9981,29.5263,29.4473,13.6486,26.258,0,26.2439,164.11,23.72,101.985,102.595,"road"
"17",17,1657479333,80,2022-07-10 13:55:33,13:55:33,5,"potfru_r1","ozzie",1657479330.2,0.00163552181992995,1.63552181992995,1.52479633993485,200.218998929297,146.988060114794,10.7805161041104,14.6846222789826,0.0548156895931873,3.15205863239001,0.0542915617860587,0.033978899128343,321.5078604,28.5381974442895,28.5381974442895,3.91554517523939,49.5876597527597,1.79207927930869,3.61396219995834,2.1234658959307,-72.126512258911,-233.376429975798,-16.1150939881284,-0.11017582283759,-33.7274418136167,1.49293838980567,1.52479633993485,185.997928090641,197.651915151515,-3.29999309057454,64.5051833422349,1.63552181992995,23.6360522743059,24.4659406060606,0.00695421802297295,77.4787496490575,0,0,1,0,38474,1999.949,1681.15716,0.84060001530039,0.160758029529753,2.7,0.5,"0: Broadleaf",2,TRUE,1657479330.2,200.219,182.1687,24.43429,23.64785,194.4998,24.08147,500.0306,73.29779,0.04501142,27.16486,27.95218,999.9,0,0,9994,0,1395.199,18.05017,205.2337,186.5809,0.7864361,182.1687,23.64785,1.790977,1.733337,15.70828,15.19822,1999.949,0.9799989,0.02000104,0,2.18921,0,3075.395,17299.69,41.1373,41.125,40.3936,39.7311,40.1871,1959.949,40,0,1657479307.3,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,17.9891853658537,0.204608362369395,0.428750863220905,0,0.826956804878049,-0.0231364181184656,0.0318738936949818,1,1,2,"1/2",2.97073,2.69908,0.0375,0.0353707,0.0853324,0.0839787,37323.5,40852.1,35158.6,38427.2,45637.6,50841.6,54994.3,61641.4,1.9478,2.1242,0.141114,0,25.6599,999.9,42.65,34.986,32.8404,53.5701,36.3702,2,0.160793,-0.515904,20.1495,5.19932,12.0099,4.976,3.294,9999,9999,9999,582.8,1.86322,1.86798,1.86768,1.8689,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.649,0.3546,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2762.7,2762.7,0.638428,2.66968,2.24854,2.73438,1.99585,2.3938,39.7673,13.9044,18,501.085,624.189,26.2791,29.4597,29.9982,29.5065,29.4323,12.7253,26.258,0,26.2796,150.695,23.7237,101.99,102.6,"road"
"18",18,1657479337.5,84.5,2022-07-10 13:55:37,13:55:37,5,"potfru_r1","ozzie",1657479334.65,0.00169858173574574,1.69858173574574,1.39084982092548,185.828999028694,138.648460084318,10.1687439168466,13.6290551102952,0.0569969856324021,3.15914138285654,0.0564318032233592,0.035320189236189,321.5197287,28.5486935744766,28.5486935744766,3.91793212662525,49.6227364369467,1.79635991749684,3.62003397329647,2.12157220912841,-74.9074545463872,-230.814054036705,-15.9055232708209,-0.107303153912824,-33.5404266499235,1.53905536470609,1.39084982092548,171.249111710825,182.822460606061,-3.25930950040316,64.5051833422349,1.69858173574574,23.6825115371627,24.5192036363636,0.0127618988831341,77.4787496490575,0,0,1,0,38564,2000.023,1681.21935,0.840600008099907,0.16075801563282,2.7,0.5,"0: Broadleaf",2,TRUE,1657479334.65,185.829,167.8717,24.49295,23.68222,180.222,24.1376,500.0025,73.29724,0.04467747,27.19348,27.98442,999.9,0,0,10025.5,0,1437.053,17.95719,190.4946,171.9438,0.8107602,167.8717,23.68222,1.795267,1.735842,15.74564,15.22069,2000.023,0.9799998,0.02000008,0,2.22241,0,3097.324,17300.37,41.1934,41.1684,40.4622,39.9186,40.2437,1960.022,40.001,0,1657479312.1,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,17.9989390243902,-0.132915679442504,0.388075390511946,0,0.824993048780488,-0.154435505226482,0.0334855752744527,0,0,2,"0/2",2.97162,2.69767,0.0348624,0.0326236,0.0854358,0.083975,37426.4,40969.4,35159.1,38428,45632.6,50843.2,54994.7,61643.2,1.9472,2.1234,0.141859,0,25.6776,999.9,42.65,34.986,32.8437,53.0201,36.3381,2,0.158902,-0.366972,20.1501,5.19932,12.0099,4.9756,3.294,9999,9999,9999,582.8,1.86319,1.86798,1.86768,1.8689,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.535,0.3564,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2762.8,2762.8,0.593262,2.67822,2.24854,2.73438,1.99585,2.34619,39.7422,13.9131,18,500.556,623.394,26.306,29.4379,29.9981,29.4919,29.4167,11.8951,26.258,0,26.2906,130.551,23.7111,101.991,102.602,"road"
"19",19,1657479343,90,2022-07-10 13:55:43,13:55:43,5,"potfru_r1","ozzie",1657479340.25,0.00170981560477563,1.70981560477563,1.39613222831649,167.839899011082,121.460338336737,8.90823893287241,12.3098448706336,0.057186321089614,3.1428023918114,0.0566144719149484,0.0354349466567254,321.5091372,28.5941249785539,28.5941249785539,3.92827843792688,49.5949625321961,1.79974675559923,3.62889024148546,2.12853168232765,-75.4028681706055,-230.257602799059,-15.9565966650434,-0.107930434708237,-34.3980286410295,1.62782950582024,1.39613222831649,152.655373133564,164.537654545455,-3.34171729607568,64.5051833422349,1.70981560477563,23.6823967250291,24.5461939393939,0.00812299870203572,77.4787496490575,0,0,1,0,38298,1999.957,1681.16388,0.840600012900277,0.160758024897535,2.7,0.5,"0: Broadleaf",2,TRUE,1657479340.25,167.8399,149.4103,24.53884,23.68128,162.3739,24.1815,499.9403,73.2976,0.04518049,27.23515,28.04417,999.9,0,0,9953,0,1458.65,18.42951,172.0618,153.0344,0.857569,149.4103,23.68128,1.798637,1.73578,15.77497,15.22015,1999.957,0.9800001,0.01999976,0,2.1098,0,3110.711,17299.8,41.2934,41.2373,40.5497,39.9935,40.3183,1959.957,40,0,1657479317.5,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,18.0960756097561,1.24568780487808,0.345777157747226,0,0.830642365853658,0.0237460348432054,0.0365155674591831,1,1,2,"1/2",2.97043,2.69926,0.0315839,0.0291877,0.085508,0.0839876,37556.1,41118,35161.5,38430.9,45630.3,50845.9,54996.4,61647.4,1.947,2.1242,0.145286,0,25.7032,999.9,42.626,34.986,32.8214,54.0401,36.4143,2,0.157317,6.60015,20.0016,5.20531,12.0099,4.9756,3.294,9999,9999,9999,582.8,1.8631,1.86783,1.86752,1.86874,1.86954,1.86557,1.86661,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.397,0.3576,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2762.9,2762.9,0.541992,2.68555,2.24854,2.73315,1.99585,2.40601,39.7422,13.8081,18,500.266,623.834,26.3007,29.4152,29.9984,29.4742,29.3996,10.7876,26.258,0,24.9412,117.146,23.8312,101.996,102.609,"road"
"20",20,1657479347.5,94.5,2022-07-10 13:55:47,13:55:47,5,"potfru_r1","ozzie",1657479344.65,0.0016421133837121,1.64211338371211,0.979847817602093,153.480599319478,117.973221197015,8.65260671681027,11.2568534714672,0.0546428342599561,3.15163162040786,0.0541219200150553,0.0338725880947587,321.5153616,28.6386321542385,28.6386321542385,3.93843736939469,49.5147519567813,1.8001697909094,3.63562316232678,2.13826757848529,-72.417200221704,-233.094146618816,-16.1140281900338,-0.110013430553806,-34.2301849492593,1.62679377019539,0.979847817602093,137.793325869092,149.651539393939,-3.27478053193603,64.5051833422349,1.64211338371211,23.6739156417958,24.5273909090909,0.00255936155524676,77.4787496490575,0,0,1,0,38907,1999.996,1681.19664,0.840600001200002,0.160758002316005,2.7,0.5,"0: Broadleaf",2,TRUE,1657479344.65,153.4806,135.1285,24.54426,23.68723,148.128,24.18667,499.9284,73.29857,0.04525014,27.26677,28.10686,999.9,0,0,9992,0,1461.515,18.35215,157.3424,138.4069,0.857028,135.1285,23.68723,1.799059,1.73624,15.77861,15.22427,1999.996,0.980001,0.0199988,0,2.21844,0,3107.354,17300.16,41.3624,41.2934,40.6311,40.1372,40.3811,1959.996,40,0,1657479322.3,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,18.1315024390244,2.05157770034843,0.33408319723832,0,0.831972951219512,0.201515581881532,0.0385238532087121,0,0,2,"0/2",2.97065,2.69992,0.0288117,0.0262931,0.0854566,0.0841282,37663.4,41240.8,35161.2,38431,45632.8,50838,54996.4,61647.4,1.947,2.1248,0.144243,0,25.7331,999.9,42.602,35.006,32.8413,53.1901,36.4543,2,0.176199,4.18741,20.0912,5.20052,12.0099,4.9756,3.294,9999,9999,9999,582.8,1.8631,1.86786,1.86765,1.86884,1.86966,1.86569,1.86673,1.86801,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.28,0.3566,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2763,2762.9,0.494385,2.68799,2.24854,2.73438,1.99585,2.39014,39.7171,13.8606,18,500.118,624.162,25.0348,29.3949,30.0081,29.4565,29.3856,9.93126,25.9702,0,24.8314,97.0549,23.9004,101.996,102.61,"road"
